dataset_name,model_name,rmse,rmse_std,mae,mae_std,precision_at_5,precision_at_5_std,precision_at_10,precision_at_10_std,recall_at_5,recall_at_5_std,recall_at_10,recall_at_10_std,ndcg_at_5,ndcg_at_5_std,ndcg_at_10,ndcg_at_10_std
ml_latest_small,biased_mf,0.8239331051749754,0.0033162869486878734,0.6278933696383101,0.003614858779492078,0.029057217873793496,0.0030498866528062933,0.02659111132984148,0.001306757170247881,0.02262490135405958,0.0038408680971744763,0.04352881054594064,0.0037358939075262994,0.031371038600927735,0.004302190876030205,0.037235070594000795,0.0035182749234544744
ml_latest_small,coupled_nmf,0.8339706563482665,0.002120954916880602,0.6378877979632618,0.0032684248766194596,0.02561008807250781,0.0022599707305100834,0.023093119394532034,0.0022957867665834774,0.020498149246534883,0.0014819334386151962,0.036112140678695136,0.0028045311834998922,0.027003167285115166,0.0033128517163442156,0.031186894894668186,0.002184405329272615
ml_latest_small,item_cf,0.8942041622790136,0.0033641700189275237,0.6874352155797397,0.0031483128328418306,0.0069611902575013,0.0009907206101465859,0.00791177839563236,0.0008958935833452915,0.004745081209689419,0.00119642982179831,0.00982697348102968,0.0017857642111303257,0.007345160328186021,0.00122973970210697,0.009587398677810041,0.0012629382740641088
ml_latest_small,plain_nmf,0.8338916114637849,0.0037573319036883646,0.6392970933730571,0.004945046410478871,0.0256407060382928,0.0038112125245457285,0.0223647245454639,0.002757045533739437,0.0197753741052859,0.006246085517857797,0.03329896303253214,0.008042550790060448,0.02729700614830132,0.005110718348570154,0.0302095689548998,0.005201531634141479
