dataset_name,seed,k,alpha,beta,lambda_reg,epochs,rmse,mae,fidelity_at_2,fidelity_at_3,fidelity_at_5,fidelity_at_10,num_explanation_instances,precision_at_5,recall_at_5,ndcg_at_5,precision_at_10,recall_at_10,ndcg_at_10
ml_latest_small,42,40,0.2,0.0001,0.01,30,0.8313128435510874,0.6365011090178291,0.0873654002398252,0.1264494625404477,0.1994330650568008,0.3626737731099129,1000,0.0280639431616341,0.020172394768538,0.0305651475778298,0.0261101243339254,0.0371820761272758,0.0349973679070153
